2026-03-12 10:42:34.190 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='tech startups nan': RetryError[<Future at 0x1e46e48e650 state=finished raised ClientResponseError>]
2026-03-12 10:42:34.192 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='tech startups nan': RetryError[<Future at 0x1e46e48ded0 state=finished raised ClientResponseError>]
2026-03-12 10:42:34.193 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='tech startups nan': RetryError[<Future at 0x1e46e48cb50 state=finished raised ClientResponseError>]
2026-03-12 10:42:34.194 | INFO     | core.scraper_engine:run_async:102 - Query 'tech startups nan' yielded 0 raw records
2026-03-12 10:42:37.891 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='tech startups technology': RetryError[<Future at 0x1e470066050 state=finished raised ClientResponseError>]
2026-03-12 10:42:37.892 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='tech startups technology': RetryError[<Future at 0x1e470065ad0 state=finished raised ClientResponseError>]
2026-03-12 10:42:37.892 | ERROR    | core.scraper_engine:_run_for_query:89 - Scraper error for query='tech startups technology': RetryError[<Future at 0x1e470065c50 state=finished raised ClientResponseError>]
2026-03-12 10:42:37.892 | INFO     | core.scraper_engine:run_async:102 - Query 'tech startups technology' yielded 0 raw records
2026-03-12 10:42:37.900 | INFO     | core.orchestrator:run:61 - Collected 0 raw records.
2026-03-12 10:42:37.900 | INFO     | core.orchestrator:run:64 - Pipeline produced 0 final records.
